Wall time,Step,Value
1715652176.065013,342500,0.0
1715652207.986975,345000,0.0
1715652239.737924,347500,0.0
1715652270.425167,350000,0.0
1715652302.535576,352500,0.0
1715652342.3700402,355000,0.0
1715652374.004927,357500,0.0
1715652405.5494819,360000,0.0
1715652437.11873,362500,0.0
1715652468.1854742,365000,0.0
1715652498.8728771,367500,0.0
1715652537.9125812,370000,0.0
1715652570.535033,372500,0.0
1715652606.079843,375000,0.0
1715652641.890916,377500,0.0
1715652677.7202141,380000,0.0
1715652719.292665,382500,0.0
1715652752.143585,385000,0.0
1715652785.371955,387500,0.0
1715652817.950978,390000,0.0
1715652852.406744,392500,0.0
1715652894.164521,395000,0.0
1715652928.116003,397500,0.0
1715652961.525269,400000,0.0
1715652993.631593,402500,0.0
1715653026.601077,405000,0.0
1715653065.11216,407500,0.0
1715653097.384253,410000,0.0
1715653130.548558,412500,0.0
1715653162.011426,415000,0.0
1715653193.253767,417500,0.0
1715653224.735508,420000,0.0
1715653265.419474,422500,0.0
1715653297.593436,425000,0.0
1715653333.212343,427500,0.0
1715653368.3512058,430000,0.0
1715653400.943,432500,0.0
1715653444.3475862,435000,0.0
1715653475.744333,437500,0.0
1715653507.273141,440000,0.0
1715653541.657366,442500,0.0
1715653574.925279,445000,0.0
1715653613.0557408,447500,0.0
1715653646.633836,450000,0.0
1715653680.325238,452500,0.0
1715653713.479692,455000,0.0
1715653748.707445,457500,0.0
1715653787.154573,460000,0.0
1715653818.9752882,462500,0.0
1715653850.30792,465000,0.0
1715653881.836215,467500,0.0
1715653915.297976,470000,0.0
1715653946.918487,472500,0.0
1715653986.13861,475000,0.0
1715654018.8559859,477500,0.0
1715654053.1376529,480000,0.0
1715654086.418849,482500,0.0
1715654117.140811,485000,0.0
1715654155.047006,487500,0.0
1715654185.97667,490000,0.25
1715654216.5772932,492500,0.0
1715654248.406528,495000,0.0
1715654279.655036,497500,0.0
1715654317.4554188,500000,0.0
